number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
1,12.0107,12.0107,12.0107,12.0107,0,0,0,0,0,0,1085.7,1085.7,1085.7,1085.7,0,0,0,0,0,0,67,67,67,67,0,0,0,0,0,0,2260,2260,2260,2260,0,0,0,0,0,0,155.4,155.4,155.4,155.4,0,0,0,0,0,0,105,105,105,105,0,0,0,0,0,0,140,140,140,140,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0.38
1,12.0107,12.0107,12.0107,12.0107,0,0,0,0,0,0,1085.7,1085.7,1085.7,1085.7,0,0,0,0,0,0,67,67,67,67,0,0,0,0,0,0,2260,2260,2260,2260,0,0,0,0,0,0,155.4,155.4,155.4,155.4,0,0,0,0,0,0,105,105,105,105,0,0,0,0,0,0,140,140,140,140,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,2.5
1,12.0107,12.0107,12.0107,12.0107,0,0,0,0,0,0,1085.7,1085.7,1085.7,1085.7,0,0,0,0,0,0,67,67,67,67,0,0,0,0,0,0,2260,2260,2260,2260,0,0,0,0,0,0,155.4,155.4,155.4,155.4,0,0,0,0,0,0,105,105,105,105,0,0,0,0,0,0,140,140,140,140,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,2.62
3,15.7089,15.328995,14.66819261,14.18744402,1.027647628,0.751230185,13.494,7.901488333,6.098060972,6.348836207,874.4,783.9916667,862.0203919,782.6284492,1.084015136,0.722850184,348.4,502.035,151.6022647,49.1385534,99.66666667,106,94.54836415,102.7018094,1.045343893,0.741249574,78,55.43333333,33.07902995,27.69476485,2152.666667,2216,2129.925629,2187.893699,1.088333783,0.65545874,722,1561.333333,304.3696583,338.9572244,61.7,21.42,18.73255978,10.91146818,0.472512339,0.476475331,153.9,17.83,67.14655613,21.47849157,54.56666667,37.15,35.74589582,28.26116596,0.803057492,0.459989567,96.3,30.75,39.44670103,21.30393156,109,73.21666667,84.56758478,50.2182886,0.918873489,0.683015525,133,51,58.55481762,63.03308435,3,2.683333333,2.884499141,2.633337239,1.060856947,0.669760228,2,1.883333333,0.816496581,0.499722145,34
3,15.7089,15.34899,14.66819261,14.21234916,1.027647628,0.792485663,13.494,7.70131,6.098060972,6.336452853,874.4,788.75,862.0203919,786.6184932,1.084015136,0.788949525,348.4,470.6033333,151.6022647,62.48767212,99.66666667,105.6666667,94.54836415,102.2556595,1.045343893,0.778827413,78,52.86666667,33.07902995,28.03965446,2152.666667,2212.666667,2129.925629,2184.803787,1.088333783,0.712949173,722,1482.666667,304.3696583,337.5216865,61.7,23.54,18.73255978,11.22629772,0.472512339,0.624457174,153.9,17.36,67.14655613,27.48167389,54.56666667,38.06666667,35.74589582,28.61280248,0.803057492,0.568698624,96.3,28.76666667,39.44670103,22.95631116,109,75.1,84.56758478,51.61484721,0.918873489,0.752638579,133,48.66666667,58.55481762,63.31158398,3,2.7,2.884499141,2.645993621,1.060856947,0.741193041,2,1.766666667,0.816496581,0.525991128,27.5
3,15.7089,15.34899,14.66819261,14.21234916,1.027647628,0.792485663,13.494,7.70131,6.098060972,6.336452853,874.4,788.75,862.0203919,786.6184932,1.084015136,0.788949525,348.4,470.6033333,151.6022647,62.48767212,99.66666667,105.6666667,94.54836415,102.2556595,1.045343893,0.778827413,78,52.86666667,33.07902995,28.03965446,2152.666667,2212.666667,2129.925629,2184.803787,1.088333783,0.712949173,722,1482.666667,304.3696583,337.5216865,61.7,23.54,18.73255978,11.22629772,0.472512339,0.624457174,153.9,17.36,67.14655613,27.48167389,54.56666667,38.06666667,35.74589582,28.61280248,0.803057492,0.568698624,96.3,28.76666667,39.44670103,22.95631116,109,75.1,84.56758478,51.61484721,0.918873489,0.752638579,133,48.66666667,58.55481762,63.31158398,3,2.7,2.884499141,2.645993621,1.060856947,0.741193041,2,1.766666667,0.816496581,0.525991128,34.2
3,15.7089,15.34899,14.66819261,14.21234916,1.027647628,0.792485663,13.494,7.70131,6.098060972,6.336452853,874.4,788.75,862.0203919,786.6184932,1.084015136,0.788949525,348.4,470.6033333,151.6022647,62.48767212,99.66666667,105.6666667,94.54836415,102.2556595,1.045343893,0.778827413,78,52.86666667,33.07902995,28.03965446,2152.666667,2212.666667,2129.925629,2184.803787,1.088333783,0.712949173,722,1482.666667,304.3696583,337.5216865,61.7,23.54,18.73255978,11.22629772,0.472512339,0.624457174,153.9,17.36,67.14655613,27.48167389,54.56666667,38.06666667,35.74589582,28.61280248,0.803057492,0.568698624,96.3,28.76666667,39.44670103,22.95631116,109,75.1,84.56758478,51.61484721,0.918873489,0.752638579,133,48.66666667,58.55481762,63.31158398,3,2.7,2.884499141,2.645993621,1.060856947,0.741193041,2,1.766666667,0.816496581,0.525991128,35.4
7,72.119115,71.43588907,58.96489801,60.65662384,1.765812018,1.612068342,152.93481,22.74865714,44.78935408,37.60330916,731.7571429,736.9514286,699.3200418,704.0161272,1.895338201,1.714394564,764.1,179.1771429,249.6570954,249.947408,159.4285714,161.5428571,145.143854,146.7230873,1.873455502,1.636770524,174,55.71428571,55.9179428,57.35620174,5323.632714,5256.489857,1588.849825,1594.100638,1.642957846,1.44187622,9318.571,2559.795857,3628.127441,3607.417967,59.98571429,67.944,33.15874508,35.50479313,1.569243916,1.295119616,138.63,34.036,49.82731089,54.79022672,9.778857143,9.544714286,6.066182358,6.052030325,1.735986304,1.554300501,16.578,3.711142857,5.543808063,5.055675431,111.5752257,146.3895114,23.24693514,27.78516991,1.29981432,0.82946596,399.97342,114.2819171,133.7437762,166.4909596,2.571428571,2.3,2.479396987,2.239771024,1.908036835,1.82536322,2,0.457142857,0.728431359,0.594017797,35
7,72.119115,69.59508607,58.96489801,59.42269634,1.765812018,1.623990619,152.93481,22.74865714,44.78935408,35.90081892,731.7571429,736.9571429,699.3200418,704.022955,1.895338201,1.716695541,764.1,171.5214286,249.6570954,249.9440301,159.4285714,161.1428571,145.143854,146.4407722,1.873455502,1.641089664,174,55.71428571,55.9179428,57.02988833,5323.632714,5145.489857,1588.849825,1553.767243,1.642957846,1.439246693,9318.571,2559.795857,3628.127441,3600.210291,59.98571429,67.26357143,33.15874508,34.21593944,1.569243916,1.282015324,138.63,33.98071429,49.82731089,55.28374724,9.778857143,9.426714286,6.066182358,5.993813398,1.735986304,1.560415429,16.578,3.711142857,5.543808063,4.980799397,111.5752257,149.0037971,23.24693514,28.78107904,1.29981432,0.854091442,399.97342,114.2819171,133.7437762,165.8743413,2.571428571,2.285714286,2.479396987,2.226834968,1.908036835,1.830130039,2,0.428571429,0.728431359,0.589015089,34
7,72.119115,71.281749,58.96489801,60.51111381,1.765812018,1.60917266,152.93481,22.74865714,44.78935408,37.63211782,731.7571429,739.5142857,699.3200418,706.7371757,1.895338201,1.711911817,764.1,179.7885714,249.6570954,249.2303423,159.4285714,161.7714286,145.143854,146.9564064,1.873455502,1.634386939,174,55.71428571,55.9179428,57.28579266,5323.632714,5299.289857,1588.849825,1603.474559,1.642957846,1.436829511,9318.571,2559.795857,3628.127441,3632.531929,59.98571429,68.44114286,33.15874508,35.89392087,1.569243916,1.298406067,138.63,34.036,49.82731089,54.60487983,9.778857143,9.696285714,6.066182358,6.144726677,1.735986304,1.551221304,16.578,3.711142857,5.543808063,5.093742203,111.5752257,147.4037971,23.24693514,28.28089084,1.29981432,0.839872545,399.97342,114.2819171,133.7437762,165.9882289,2.571428571,2.314285714,2.479396987,2.24899485,1.908036835,1.817353141,2,0.457142857,0.728431359,0.62204403,30
4,64.120475,64.120475,33.98167453,33.98167453,0.875211608,0.875211608,164.1558,41.03895,66.84625959,66.84625959,783.775,783.775,756.8422894,756.8422894,1.35221374,1.35221374,572.7,143.175,204.3348768,204.3348768,130,130,117.1682691,117.1682691,1.285993932,1.285993932,150,37.5,58.62593283,58.62593283,5867.25,5867.25,4698.570489,4698.570489,1.19392317,1.19392317,7581,1895.25,3523.437766,3523.437766,87.15,87.15,71.14195628,71.14195628,1.211444514,1.211444514,127.2,31.8,50.24542268,50.24542268,48.55,48.55,37.54288195,37.54288195,1.143232725,1.143232725,87.8,21.95,34.91571996,34.91571996,68.5,68.5,48.43544495,48.43544495,1.103393912,1.103393912,124,31,50.24191477,50.24191477,3,3,2.91295063,2.91295063,1.357977855,1.357977855,2,0.5,0.707106781,0.707106781,2.5
4,64.120475,65.48738462,33.98167453,34.9943621,0.875211608,0.86530257,164.1558,42.3684359,66.84625959,67.14357511,783.775,783.3538462,756.8422894,755.7620031,1.35221374,1.350845858,572.7,146.8461538,204.3348768,206.9208307,130,131.1025641,117.1682691,118.0660849,1.285993932,1.276715923,150,38.46153846,58.62593283,58.96187159,5867.25,5954.615385,4698.570489,4777.180605,1.19392317,1.182185212,7581,1955.641026,3523.437766,3525.284201,87.15,88.66153846,71.14195628,72.85013048,1.211444514,1.200427624,127.2,33.33846154,50.24542268,49.97945535,48.55,48.51282051,37.54288195,37.26805924,1.143232725,1.136562457,87.8,22.51282051,34.91571996,35.35974228,68.5,69.56410256,48.43544495,49.16669025,1.103393912,1.090847228,124,31.79487179,50.24191477,50.43492627,3,3,2.91295063,2.910752126,1.357977855,1.356247948,2,0.512820513,0.707106781,0.716114874,2.6
4,64.120475,66.92623684,33.98167453,36.0929694,0.875211608,0.854853975,164.1558,43.76789474,66.84625959,67.42519231,783.775,782.9105263,756.8422894,754.6265254,1.35221374,1.34711424,572.7,150.7105263,204.3348768,209.6075101,130,132.2631579,117.1682691,119.0185874,1.285993932,1.265483951,150,39.47368421,58.62593283,59.29128995,5867.25,6046.578947,4698.570489,4861.349362,1.19392317,1.169117271,7581,2071.842105,3523.437766,3524.888222,87.15,90.25263158,71.14195628,74.69253656,1.211444514,1.188381115,127.2,34.95789474,50.24542268,49.64826141,48.55,48.47368421,37.54288195,36.98094527,1.143232725,1.127225217,87.8,23.10526316,34.91571996,35.82114698,68.5,70.68421053,48.43544495,49.948352,1.103393912,1.077029131,124,32.63157895,50.24191477,50.61313812,3,3,2.91295063,2.908439703,1.357977855,1.352171808,2,0.526315789,0.707106781,0.72547625,2.6
4,64.120475,64.1504675,33.98167453,34.07119274,0.875211608,0.875345751,164.1558,41.309225,66.84625959,66.82259898,783.775,790.9125,756.8422894,762.6375293,1.35221374,1.338933579,572.7,170.3175,204.3348768,209.6998357,130,129.5,117.1682691,116.4056079,1.285993932,1.285946654,150,35.825,58.62593283,59.074106,5867.25,5862.25,4698.570489,4688.620476,1.19392317,1.192825797,7581,1906.75,3523.437766,3528.407741,87.15,90.33,71.14195628,74.24305787,1.211444514,1.182067198,127.2,36.39,50.24542268,50.43871628,48.55,49.925,37.54288195,38.24574192,1.143232725,1.106651325,87.8,24.575,34.91571996,36.01151725,68.5,71.325,48.43544495,50.46989492,1.103393912,1.068651981,124,34.5,50.24191477,51.00018995,3,3.025,2.91295063,2.93397624,1.357977855,1.345852478,2,0.6,0.707106781,0.724137418,2.9
4,64.120475,64.18046,33.98167453,34.16094676,0.875211608,0.874585206,164.1558,41.5795,66.84625959,66.79891653,783.775,798.05,756.8422894,768.4771441,1.35221374,1.320084471,572.7,197.46,204.3348768,214.6937645,130,129,117.1682691,115.6479109,1.285993932,1.282854674,150,36.85,58.62593283,59.51470407,5867.25,5857.25,4698.570489,4678.691535,1.19392317,1.189680084,7581,1968.25,3523.437766,3533.363651,87.15,93.51,71.14195628,77.47933752,1.211444514,1.1512638,127.2,40.98,50.24542268,50.4311501,48.55,51.3,37.54288195,38.96176051,1.143232725,1.065398009,87.8,27.2,34.91571996,37.02391119,68.5,74.15,48.43544495,52.58979856,1.103393912,1.032756113,124,38,50.24191477,51.59290164,3,3.05,2.91295063,2.955153612,1.357977855,1.328270984,2,0.7,0.707106781,0.739932429,3.2
4,64.120475,64.0904825,33.98167453,33.89239152,0.875211608,0.874185856,164.1558,41.0392925,66.84625959,66.86989837,783.775,776.6375,756.8422894,751.0910873,1.35221374,1.359740811,572.7,116.0325,204.3348768,198.5688164,130,130.5,117.1682691,117.9359272,1.285993932,1.283100457,150,39.175,58.62593283,58.17000946,5867.25,5872.25,4698.570489,4708.541617,1.19392317,1.193006586,7581,1951.75,3523.437766,3518.453664,87.15,83.97,71.14195628,68.17038641,1.211444514,1.238953686,127.2,27.21,50.24542268,49.84893279,48.55,47.175,37.54288195,36.85293875,1.143232725,1.17454433,87.8,19.325,34.91571996,33.72839123,68.5,65.675,48.43544495,46.483004,1.103393912,1.136531455,124,27.5,50.24191477,49.3104388,3,2.975,2.91295063,2.892075695,1.357977855,1.364484852,2,0.4,0.707106781,0.688748866,2.4
4,64.120475,66.15072597,33.98167453,35.38690336,0.875211608,0.859213168,164.1558,42.79420909,66.84625959,67.32457917,783.775,772.0116883,756.8422894,746.276941,1.35221374,1.365317383,572.7,106.4532468,204.3348768,199.222134,130,132.4545455,117.1682691,119.7477137,1.285993932,1.269587663,150,41.57142857,58.62593283,58.39732814,5867.25,6007.792208,4698.570489,4834.48033,1.19392317,1.176068957,7581,2057.142857,3523.437766,3517.325254,87.15,84.49090909,71.14195628,69.00893746,1.211444514,1.237146305,127.2,26.98441558,50.24542268,49.33973974,48.55,46.35064935,37.54288195,36.06826104,1.143232725,1.186563017,87.8,18.71428571,34.91571996,33.7285444,68.5,65.71428571,48.43544495,46.47331244,1.103393912,1.135947095,124,26.75324675,50.24191477,49.14935022,3,2.961038961,2.91295063,2.877180726,1.357977855,1.368805938,2,0.363636364,0.707106781,0.692099356,2.4
4,64.120475,65.47200385,33.98167453,34.94718125,0.875211608,0.865115988,164.1558,42.22983333,66.84625959,67.15595968,783.775,779.6935897,756.8422894,752.8114063,1.35221374,1.356929663,572.7,132.9269231,204.3348768,204.0453553,130,131.3589744,117.1682691,118.4621412,1.285993932,1.276471376,150,39.32051282,58.62593283,58.72556215,5867.25,5957.179487,4698.570489,4782.37687,1.19392317,1.18252004,7581,1972.820513,3523.437766,3522.667767,87.15,87.03076923,71.14195628,71.2734441,1.211444514,1.214939992,127.2,30.98461538,50.24542268,49.85027919,48.55,47.80769231,37.54288195,36.91524546,1.143232725,1.155027813,87.8,21.16666667,34.91571996,34.7697399,68.5,68.11538462,48.43544495,48.14013784,1.103393912,1.108290659,124,30,50.24191477,50.0120449,3,2.987179487,2.91295063,2.900036371,1.357977855,1.361744428,2,0.461538462,0.707106781,0.706990548,2.5
3,41.39066667,57.3255,19.98804823,29.26150235,0.505975678,0.307454898,99.479,51.40816667,46.00981685,49.111445,707.8666667,708.4166667,694.0137611,694.4899587,1.080021786,0.980488547,283.6,268.3833333,132.9193323,133.3065192,141,154.6666667,134.9089647,150.6961134,1.05873895,0.919981973,82,70,38.1924949,30.27466855,5006,6599.833333,2510.540579,3270.495346,0.593201058,0.35524008,11488,5833.166667,5023.619081,5460.995587,48.16666667,52.66666667,45.64674339,51.05341453,1.05045245,0.921672355,32.9,22.9,14.32255409,11.25546781,23.23333333,17.68333333,13.58113012,11.31254504,0.716017925,0.871317393,47,7.35,19.73597955,15.69749626,61,68.33333333,54.61941104,64.16961647,1.005861981,0.884380182,58,31,24.71167066,19.51637489,2.666666667,2.833333333,2.289428485,2.40187391,0.974314753,0.803742107,3,1.666666667,1.247219129,1.343709625,8.2
4,45.71635,56.848234,26.16526325,29.08789408,0.971169912,0.366115618,99.479,51.558866,40.543952,48.86330177,714.95,707.7436667,704.3280988,693.8827167,1.372343342,1.03277284,283.6,386.353,115.7634765,132.9943076,143,154.4666667,138.3015904,150.5064275,1.356516867,0.968877902,82,81.32,33.2565783,30.24536695,5981.5,6568.683333,3445.644647,3260.702745,1.032519708,0.426989019,11488,5802.19,4667.157834,5438.811584,64.5,53.24966667,57.32001752,51.42275749,1.274245896,1.007945777,85.3,25.913,30.88988508,12.77843626,21.725,17.68833333,14.40734793,11.31588281,1.071814947,0.918665468,47,8.161333333,17.29036943,15.69726188,68.5,68.53333333,62.05411808,64.32907017,1.307465922,0.945537852,64,33.88,25.03497553,19.64473353,2.5,2.813333333,2.213363839,2.385282955,1.279854226,0.846708994,3,1.94,1.118033989,1.34107751,7.7
4,45.71635,56.132335,26.16526325,28.82941105,0.971169912,0.431430652,99.479,49.082165,40.543952,48.47989705,714.95,706.7341667,704.3280988,692.9728491,1.372343342,1.087088766,283.6,363.2575,115.7634765,132.5182028,143,154.1666667,138.3015904,150.2223462,1.356516867,1.019902304,82,76.55,33.2565783,30.19887783,5981.5,6521.958333,3445.644647,3246.068793,1.032519708,0.503944274,11488,5532.591667,4667.157834,5405.02828,64.5,54.12416667,57.32001752,51.98178795,1.274245896,1.085662911,85.3,23.3825,30.88988508,14.72814197,21.725,17.69583333,14.40734793,11.3208913,1.071814947,0.967009757,47,7.903333333,17.29036943,15.69690732,68.5,68.83333333,62.05411808,64.56899395,1.307465922,1.005943608,64,31.45,25.03497553,19.83193272,2.5,2.783333333,2.213363839,2.360611154,1.279854226,0.895400837,3,1.85,1.118033989,1.336558599,7.5
4,45.71635,54.93917,26.16526325,28.40370024,0.971169912,0.521677501,99.479,46.08716667,40.543952,47.81024493,714.95,705.0516667,704.3280988,691.4590537,1.372343342,1.156514748,283.6,324.765,115.7634765,131.7036769,143,153.6666667,138.3015904,149.7500685,1.356516867,1.085430819,82,68.6,33.2565783,30.11459594,5981.5,6444.083333,3445.644647,3221.824676,1.032519708,0.606022093,11488,5232.016667,4667.157834,5347.341356,64.5,55.58166667,57.32001752,52.92704324,1.274245896,1.169680076,85.3,20.14,30.88988508,17.40408469,21.725,17.70833333,14.40734793,11.32924373,1.071814947,1.027663594,47,7.473333333,17.29036943,15.69630839,68.5,69.33333333,62.05411808,64.97085706,1.307465922,1.078970275,64,27.45,25.03497553,20.1301322,2.5,2.733333333,2.213363839,2.320057268,1.279854226,0.963456085,3,1.7,1.118033989,1.327487183,7.3
4,45.71635,52.55284,26.16526325,27.57104464,0.971169912,0.668640852,99.479,40.76616667,40.543952,46.34992847,714.95,701.6866667,704.3280988,688.4413762,1.372343342,1.255153275,283.6,247.78,115.7634765,129.9940094,143,152.6666667,138.3015904,148.8099627,1.356516867,1.179277145,82,53.1,33.2565783,29.92026441,5981.5,6288.333333,3445.644647,3173.878311,1.032519708,0.760991006,11488,4630.866667,4667.157834,5226.579208,64.5,58.49666667,57.32001752,54.86943296,1.274245896,1.255841687,85.3,17.38,30.88988508,21.49707706,21.725,17.73333333,14.40734793,11.34596707,1.071814947,1.111098246,47,7.333333333,17.29036943,15.69508062,68.5,70.33333333,62.05411808,65.78210218,1.307465922,1.172930187,64,23.9,25.03497553,20.67741656,2.5,2.633333333,2.213363839,2.2410276,1.279854226,1.075589507,3,1.4,1.118033989,1.30341432,7.69
3,23.60246667,23.81037143,17.45235279,19.42105194,0.828444621,0.818374647,40.926,12.68471429,17.55162549,15.51986537,830.2666667,1012.557143,765.7796644,944.1536581,1.016153988,0.726308941,793.2,676.0714286,346.0251661,349.6366189,130.3333333,101.5714286,112.1562445,83.14100136,0.980145416,1.041859136,128,26.42857143,58.33428571,61.92127985,1681.143,1364.959429,151.0397262,33.29067069,0.340803463,0.220800951,4505.571,1286.897714,2010.020786,1995.370767,70.9,92.75714286,42.95026248,57.53232455,0.76149999,0.436940488,133.4,78.82857143,54.89942319,59.63773631,7.307333333,5.898285714,2.317956484,1.142959678,0.454286636,0.362675141,18.478,5.216,8.135271408,8.150799395,35.67552667,18.44376,3.676762078,0.57401906,0.510262059,0.647895887,84.97342,12.12766857,36.01282687,28.8141752,2.333333333,2.428571429,2,2.208179027,0.955699891,0.876091893,3,1,1.247219129,1.049781318,11
3,23.60246667,23.51804286,17.45235279,19.15502171,0.828444621,0.827028582,40.926,12.29322857,17.55162549,15.44926291,830.2666667,1011.572143,765.7796644,942.5683777,1.016153988,0.728636234,793.2,672.3578571,346.0251661,350.8268778,130.3333333,101.5071429,112.1562445,83.10983516,0.980145416,1.050391117,128,23.97857143,58.33428571,61.84860507,1681.143,1336.588,151.0397262,32.78774805,0.340803463,0.232174317,4505.571,1254.704857,2010.020786,1978.661799,70.9,93.12857143,42.95026248,58.32020788,0.76149999,0.443662431,133.4,78.89357143,54.89942319,59.27639169,7.307333333,5.786142857,2.317956484,1.128117498,0.454286636,0.376934737,18.478,5.082428571,8.135271408,8.081606027,35.67552667,18.89376,3.676762078,0.579587678,0.510262059,0.636336542,84.97342,12.73481143,36.01282687,29.3531056,2.333333333,2.407142857,2,2.186421313,0.955699891,0.883168038,3,0.992857143,1.247219129,1.048103243,10.5
3,23.60246667,23.40111143,17.45235279,19.04963278,0.828444621,0.83046117,40.926,12.13663429,17.55162549,15.4193797,830.2666667,1011.178143,765.7796644,941.9350111,1.016153988,0.729486046,793.2,670.8724286,346.0251661,351.3010788,130.3333333,101.4814286,112.1562445,83.09737195,0.980145416,1.053560293,128,22.99857143,58.33428571,61.81949252,1681.143,1325.239429,151.0397262,32.58871281,0.340803463,0.236774374,4505.571,1241.827714,2010.020786,1971.824271,70.9,93.27714286,42.95026248,58.63837411,0.76149999,0.446272694,133.4,78.91957143,54.89942319,59.1305823,7.307333333,5.741285714,2.317956484,1.122234733,0.454286636,0.382683703,18.478,5.029,8.135271408,8.053324996,35.67552667,19.07376,3.676762078,0.581830222,0.510262059,0.631536186,84.97342,12.97766857,36.01282687,29.56400945,2.333333333,2.398571429,2,2.177778374,0.955699891,0.885930941,3,0.99,1.247219129,1.047308504,10.4
3,23.60246667,23.22571429,17.45235279,18.89263558,0.828444621,0.83557762,40.926,11.90174286,17.55162549,15.3727784,830.2666667,1010.587143,765.7796644,940.9857591,1.016153988,0.730674735,793.2,668.6442857,346.0251661,352.0103557,130.3333333,101.4428571,112.1562445,83.07868064,0.980145416,1.058056358,128,21.52857143,58.33428571,61.7757779,1681.143,1308.216571,151.0397262,32.29242307,0.340803463,0.243731174,4505.571,1222.512,2010.020786,1961.400177,70.9,93.5,42.95026248,59.11888096,0.76149999,0.450106629,133.4,78.95857143,54.89942319,58.910489,7.307333333,5.674,2.317956484,1.113468054,0.454286636,0.391357491,18.478,4.948857143,8.135271408,8.010245261,35.67552667,19.34376,3.676762078,0.585210317,0.510262059,0.624165631,84.97342,13.34195429,36.01282687,29.87554057,2.333333333,2.385714286,2,2.164877983,0.955699891,0.890001521,3,0.985714286,1.247219129,1.045983572,10.3
3,23.60246667,23.10878286,17.45235279,18.78869026,0.828444621,0.838966251,40.926,11.74514857,17.55162549,15.34051815,830.2666667,1010.193143,765.7796644,940.3534559,1.016153988,0.731410195,793.2,667.1588571,346.0251661,352.4818636,130.3333333,101.4171429,112.1562445,83.0662221,0.980145416,1.060883326,128,20.54857143,58.33428571,61.74660424,1681.143,1296.868,151.0397262,32.09639466,0.340803463,0.248407959,4505.571,1209.634857,2010.020786,1954.337521,70.9,93.64857143,42.95026248,59.44140436,0.76149999,0.452609455,133.4,78.98457143,54.89942319,58.76283262,7.307333333,5.629142857,2.317956484,1.107661681,0.454286636,0.397174473,18.478,4.895428571,8.135271408,7.98108112,35.67552667,19.52376,3.676762078,0.587474616,0.510262059,0.619146711,84.97342,13.58481143,36.01282687,30.08008927,2.333333333,2.377142857,2,2.156320205,0.955699891,0.892665336,3,0.982857143,1.247219129,1.045011473,9.4
4,24.73257607,16.87408571,12.15789096,7.219873276,0.989082211,0.972535164,57.925255,7.777976657,21.28289473,18.35319484,969.525,1197.405249,896.8388523,1162.142981,1.315322907,1.003322487,817.5,575.2383978,355.0209034,246.0595968,110.75,70.82872928,92.58242968,62.21564491,1.224929741,1.33741369,142,12.9558011,61.75506052,43.91671491,2467.379725,1275.423956,32.43503128,2.402474168,0.32236685,0.158492714,8899.9101,1229.249483,3734.808403,3059.069514,84.075,103.1895028,78.24611361,96.75389115,1.309909948,0.945401512,88.2,62.40165746,34.46682282,36.27201866,4.895,2.661243094,1.511363341,0.627519215,0.577069953,0.606249822,15.978,2.136381215,6.590078679,5.442255235,60.05177,20.46367597,2.862793712,0.246562816,0.685882888,0.652751998,139.97342,13.8000395,61.593776,43.39248145,2,1.870165746,1.681792831,1.660990934,1.213007566,1.119874885,3,0.864640884,1.224744871,0.970415685,2.65
4,24.73257607,16.85714476,12.15789096,7.196746564,0.989082211,0.96571712,57.925255,7.799522299,21.28289473,18.37577053,969.525,1199.349307,896.8388523,1164.889819,1.315322907,0.999926626,817.5,578.2047091,355.0209034,243.6081089,110.75,70.49861496,92.58242968,62.02353591,1.224929741,1.331735717,142,13.51800554,61.75506052,43.52667375,2467.379725,1276.275546,32.43503128,2.362882143,0.32236685,0.151759682,8899.9101,1232.654607,3734.808403,3063.260672,84.075,103.3249307,78.24611361,96.90883372,1.309909948,0.941348186,88.2,62.72493075,34.46682282,36.23071177,4.895,2.661412742,1.511363341,0.625053121,0.577069953,0.59947327,15.978,2.142299169,6.590078679,5.449786816,60.05177,20.13255042,2.862793712,0.242269207,0.685882888,0.643059199,139.97342,13.83826676,61.593776,42.99339579,2,1.872576177,1.681792831,1.663327231,1.213007566,1.116037828,3,0.869806094,1.224744871,0.970676013,3.6
4,24.73257607,16.84863904,12.15789096,7.185163043,0.989082211,0.962206273,57.925255,7.810339945,21.28289473,18.387089,969.525,1200.325381,896.8388523,1166.2714,1.315322907,0.998199693,817.5,579.6940361,355.0209034,242.3620346,110.75,70.33287101,92.58242968,61.92730554,1.224929741,1.328711888,142,13.80027739,61.75506052,43.32856939,2467.379725,1276.703112,32.43503128,2.343250471,0.32236685,0.148335398,8899.9101,1234.364252,3734.808403,3065.36272,84.075,103.3929265,78.24611361,96.98672089,1.309909948,0.939284085,88.2,62.88723994,34.46682282,36.20976363,4.895,2.66149792,1.511363341,0.6238186,0.577069953,0.59601109,15.978,2.145270458,6.590078679,5.453564352,60.05177,19.96629875,2.862793712,0.240141745,0.685882888,0.637760128,139.97342,13.85745992,61.593776,42.79065301,2,1.873786408,1.681792831,1.664501479,1.213007566,1.114081509,3,0.872399445,1.224744871,0.970804436,3.7
